Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
510-09-5628,Alex,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,3/15/2019,6:20:00 PM,Credit card,196.6,4.761904762,9.83,7.2
420-18-8989,Alex,Yangon,Member,Female,Sports and travel,51.52,8,20.608,432.768,02-02-2019,3:47:00 PM,Cash,412.16,4.761904762,20.608,9.6
726-29-6793,Alex,Yangon,Member,Male,Electronic accessories,24.18,8,9.672,203.112,1/28/2019,8:54:00 PM,Ewallet,193.44,4.761904762,9.672,9.8
209-61-0206,Alex,Yangon,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.2775,01-05-2019,5:29:00 PM,Ewallet,214.55,4.761904762,10.7275,6.1
595-27-4851,Alex,Yangon,Normal,Female,Fashion accessories,54.28,7,18.998,398.958,1/27/2019,6:05:00 PM,Ewallet,379.96,4.761904762,18.998,9.3
189-52-0236,Alex,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,3/14/2019,12:07:00 PM,Cash,696.85,4.761904762,34.8425,7.6
220-28-1851,Alex,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,03-01-2019,6:14:00 PM,Ewallet,69.46,4.761904762,3.473,9.7
609-81-8548,Alex,Yangon,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,02-06-2019,1:55:00 PM,Credit card,224.64,4.761904762,11.232,5.9
534-01-4457,Alex,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,514.773,1/27/2019,2:36:00 PM,Credit card,490.26,4.761904762,24.513,8
719-89-8991,Alex,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,2/25/2019,4:03:00 PM,Ewallet,457.05,4.761904762,22.8525,7.1
827-77-7633,Alex,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,2/17/2019,7:41:00 PM,Cash,882.81,4.761904762,44.1405,9.3
287-83-1405,Alex,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,160.209,02-12-2019,7:01:00 PM,Ewallet,152.58,4.761904762,7.629,7
435-13-4908,Alex,Yangon,Member,Male,Fashion accessories,86.68,8,34.672,728.112,1/24/2019,6:04:00 PM,Credit card,693.44,4.761904762,34.672,7.2
892-05-6689,Alex,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,03-11-2019,1:28:00 PM,Ewallet,141.6,4.761904762,7.08,6.2
643-38-7867,Alex,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,03-07-2019,11:44:00 AM,Ewallet,97.94,4.761904762,4.897,6.9
308-81-0538,Alex,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2/25/2019,5:16:00 PM,Credit card,292.2,4.761904762,14.61,4.9
460-35-4390,Alex,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,1/22/2019,11:00:00 AM,Ewallet,92.04,4.761904762,4.602,9.1
647-50-1224,Alex,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,01-12-2019,4:23:00 PM,Ewallet,294.2,4.761904762,14.71,8.9
541-48-8554,Alex,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,01-07-2019,12:08:00 PM,Credit card,548.55,4.761904762,27.4275,6
213-32-1216,Alex,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,1/23/2019,10:28:00 AM,Cash,396.36,4.761904762,19.818,7.3
134-75-2619,Alex,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,3/25/2019,6:51:00 PM,Cash,135.24,4.761904762,6.762,6.9
712-39-0363,Alex,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,01-02-2019,3:24:00 PM,Ewallet,249.96,4.761904762,12.498,5.6
218-59-9410,Alex,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,3/29/2019,4:54:00 PM,Ewallet,217.26,4.761904762,10.863,8.2
760-90-2357,Alex,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,3/20/2019,3:08:00 PM,Ewallet,447.06,4.761904762,22.353,5
698-98-5964,Alex,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,1/17/2019,1:01:00 PM,Credit card,812.1,4.761904762,40.605,6.3
651-88-7328,Alex,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,01-01-2019,1:55:00 PM,Cash,591.66,4.761904762,29.583,7.7
239-48-4278,Alex,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,03-10-2019,7:35:00 PM,Ewallet,70.91,4.761904762,3.5455,8.3
550-84-8664,Alex,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,3/22/2019,2:33:00 PM,Credit card,429.55,4.761904762,21.4775,8.6
797-88-0493,Alex,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,3/26/2019,1:54:00 PM,Cash,257.08,4.761904762,12.854,7.7
443-82-0585,Alex,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,02-01-2019,7:54:00 PM,Cash,310.72,4.761904762,15.536,8.4
127-47-6963,Alex,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,03-09-2019,1:53:00 PM,Credit card,206.84,4.761904762,10.342,9.8
278-86-2735,Alex,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,3/27/2019,2:03:00 PM,Cash,157.02,4.761904762,7.851,9.2
695-28-6250,Alex,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,02-04-2019,4:38:00 PM,Ewallet,215.3,4.761904762,10.765,7.7
227-50-3718,Alex,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,03-04-2019,12:23:00 PM,Cash,73.1,4.761904762,3.655,4.4
560-49-6611,Alex,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,02-07-2019,2:13:00 PM,Cash,45.58,4.761904762,2.279,9.8
880-35-0356,Alex,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,02-05-2019,11:51:00 AM,Ewallet,225.6,4.761904762,11.28,4.8
152-68-2907,Alex,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2/15/2019,1:30:00 PM,Credit card,156.6,4.761904762,7.83,9.5
334-64-2006,Alex,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,3/24/2019,2:22:00 PM,Ewallet,140.64,4.761904762,7.032,9.6
559-98-9873,Alex,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,02-10-2019,12:56:00 PM,Ewallet,375.55,4.761904762,18.7775,5.2
318-12-0304,Alex,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,1/23/2019,12:20:00 PM,Ewallet,30.61,4.761904762,1.5305,5.2
421-95-9805,Alex,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,02-07-2019,10:18:00 AM,Credit card,28.96,4.761904762,1.448,6.2
443-59-0061,Alex,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,02-03-2019,11:25:00 AM,Ewallet,674.5,4.761904762,33.725,4.2
509-29-3912,Alex,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,3/20/2019,12:24:00 PM,Ewallet,348.48,4.761904762,17.424,4.2
828-46-6863,Alex,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,1/23/2019,11:22:00 AM,Credit card,591.18,4.761904762,29.559,4
420-97-3340,Alex,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,3/28/2019,3:30:00 PM,Credit card,215.04,4.761904762,10.752,9.2
436-54-4512,Alex,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,3/20/2019,7:44:00 PM,Cash,91.61,4.761904762,4.5805,9.8
816-57-2053,Alex,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,03-09-2019,12:37:00 PM,Ewallet,121.74,4.761904762,6.087,8.7
856-66-2701,Alex,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,1/25/2019,2:19:00 PM,Ewallet,159.9,4.761904762,7.995,7.5
308-39-1707,Alex,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,1/26/2019,6:19:00 PM,Credit card,12.09,4.761904762,0.6045,8.2
149-61-1929,Alex,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,1/19/2019,2:08:00 PM,Credit card,641.9,4.761904762,32.095,6.7
655-07-2265,Alex,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,03-05-2019,4:38:00 PM,Ewallet,234.93,4.761904762,11.7465,5.4
589-02-8023,Alex,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,1/15/2019,10:54:00 AM,Credit card,167.54,4.761904762,8.377,7
610-46-4100,Alex,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,03-03-2019,8:31:00 PM,Credit card,202.65,4.761904762,10.1325,6
706-36-6154,Alex,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,1/18/2019,6:43:00 PM,Ewallet,174.24,4.761904762,8.712,8.7
742-04-5161,Alex,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,02-03-2019,5:24:00 PM,Cash,727.8,4.761904762,36.39,7.3
169-52-4504,Alex,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,3/14/2019,2:13:00 PM,Credit card,47.07,4.761904762,2.3535,5.8
562-12-5430,Alex,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,1/18/2019,10:11:00 AM,Ewallet,264.45,4.761904762,13.2225,7.9
816-72-8853,Alex,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,1/29/2019,3:48:00 PM,Cash,139.65,4.761904762,6.9825,5.9
491-38-3499,Alex,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2/26/2019,5:46:00 PM,Credit card,55.45,4.761904762,2.7725,4.9
518-17-2983,Alex,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,02-04-2019,3:44:00 PM,Ewallet,194.52,4.761904762,9.726,7.6
588-47-8641,Alex,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,1/14/2019,7:30:00 PM,Ewallet,560.4,4.761904762,28.02,4.4
811-03-8790,Alex,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,03-01-2019,10:22:00 AM,Credit card,454.8,4.761904762,22.74,4.8
274-05-5470,Alex,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,2/23/2019,6:30:00 PM,Cash,293.88,4.761904762,14.694,6
130-67-4723,Alex,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,01-11-2019,1:57:00 PM,Ewallet,291,4.761904762,14.55,9.4
105-10-6182,Alex,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2/27/2019,12:22:00 PM,Ewallet,42.96,4.761904762,2.148,6.6
648-83-1321,Alex,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,1/16/2019,5:59:00 PM,Cash,635.6,4.761904762,31.78,4.3
305-03-2383,Alex,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2/15/2019,10:36:00 AM,Cash,201.3,4.761904762,10.065,7.5
689-05-1884,Alex,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,03-04-2019,12:44:00 PM,Cash,486.3,4.761904762,24.315,8.8
800-09-8606,Alex,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,1/29/2019,7:45:00 PM,Cash,436.85,4.761904762,21.8425,6.6
182-52-7000,Alex,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.568,01-01-2019,8:26:00 PM,Ewallet,108.16,4.761904762,5.408,6.9
868-06-0466,Alex,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2/19/2019,7:38:00 PM,Credit card,626.22,4.761904762,31.311,7.8
445-30-9252,Alex,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,80.955,1/17/2019,5:59:00 PM,Ewallet,77.1,4.761904762,3.855,6.1
786-94-2700,Alex,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,2/28/2019,8:18:00 PM,Cash,483.72,4.761904762,24.186,9.1
258-92-7466,Alex,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,02-06-2019,6:33:00 PM,Credit card,178.4,4.761904762,8.92,6.6
857-16-3520,Alex,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,3/28/2019,4:06:00 PM,Ewallet,500.22,4.761904762,25.011,4.5
482-17-1179,Alex,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,37.611,1/19/2019,12:47:00 PM,Credit card,35.82,4.761904762,1.791,8.1
788-21-5741,Alex,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2/17/2019,1:34:00 PM,Credit card,136.14,4.761904762,6.807,7.2
247-11-2470,Alex,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,93.744,03-01-2019,4:23:00 PM,Credit card,89.28,4.761904762,4.464,4.4
635-28-5728,Alex,Yangon,Normal,Male,Health and beauty,56,3,8.4,176.4,2/28/2019,7:33:00 PM,Ewallet,168,4.761904762,8.4,4.8
756-49-0168,Alex,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,20.685,02-08-2019,11:39:00 AM,Ewallet,19.7,4.761904762,0.985,9.5
805-86-0265,Alex,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,3/20/2019,11:32:00 AM,Cash,845.64,4.761904762,42.282,9.8
373-14-0504,Alex,Yangon,Member,Female,Sports and travel,71.63,2,7.163,150.423,02-12-2019,2:33:00 PM,Ewallet,143.26,4.761904762,7.163,8.8
546-80-2899,Alex,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2/20/2019,3:29:00 PM,Ewallet,75.38,4.761904762,3.769,9.5
585-86-8361,Alex,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,02-03-2019,10:31:00 AM,Credit card,136.4,4.761904762,6.82,8.6
807-14-7833,Alex,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2/22/2019,12:30:00 PM,Ewallet,174.2,4.761904762,8.71,7
652-43-6591,Alex,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,03-09-2019,1:18:00 PM,Credit card,778.32,4.761904762,38.916,6.2
406-46-7107,Alex,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,01-11-2019,11:52:00 AM,Cash,579.12,4.761904762,28.956,4.5
250-17-5703,Alex,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,2/27/2019,6:24:00 PM,Ewallet,188.5,4.761904762,9.425,5.6
156-95-3964,Alex,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,3/25/2019,3:19:00 PM,Ewallet,221.56,4.761904762,11.078,8
410-67-1709,Alex,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.592,1/20/2019,5:48:00 PM,Ewallet,511.04,4.761904762,25.552,9.9
587-73-4862,Alex,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,3/26/2019,11:07:00 AM,Ewallet,53.45,4.761904762,2.6725,7.6
787-87-2010,Alex,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,1/20/2019,3:48:00 PM,Credit card,222,4.761904762,11.1,6.6
886-54-6089,Alex,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,1/15/2019,5:24:00 PM,Cash,68.58,4.761904762,3.429,7.7
534-53-3526,Alex,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.992,02-11-2019,4:06:00 PM,Ewallet,379.04,4.761904762,18.952,7.8
307-04-2070,Alex,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.151,02-05-2019,2:14:00 PM,Credit card,30.62,4.761904762,1.531,4.1
404-91-5964,Alex,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,02-04-2019,4:09:00 PM,Credit card,522.06,4.761904762,26.103,9
497-37-6538,Alex,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,1/17/2019,3:15:00 PM,Ewallet,412.37,4.761904762,20.6185,9.7
651-96-5970,Alex,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,03-03-2019,8:06:00 PM,Credit card,46.41,4.761904762,2.3205,4
263-12-5321,Alex,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2/27/2019,12:52:00 PM,Credit card,648.2,4.761904762,32.41,9.3
702-72-0487,Alex,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2/26/2019,12:28:00 PM,Credit card,93.22,4.761904762,4.661,6.6
864-24-7918,Alex,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,2/22/2019,3:15:00 PM,Cash,244.9,4.761904762,12.245,8.1
759-29-9521,Alex,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,03-04-2019,11:27:00 AM,Cash,440.64,4.761904762,22.032,8
220-68-6701,Alex,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,3/17/2019,4:36:00 PM,Cash,309.88,4.761904762,15.494,4.2
618-34-8551,Alex,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,1/16/2019,6:41:00 PM,Credit card,186.36,4.761904762,9.318,8.5
257-60-7754,Alex,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,01-08-2019,5:12:00 PM,Cash,200.92,4.761904762,10.046,9
380-60-5336,Alex,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2/24/2019,6:06:00 PM,Credit card,402.6,4.761904762,20.13,5
674-56-6360,Alex,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,3/22/2019,2:00:00 PM,Cash,95.15,4.761904762,4.7575,6
778-34-2523,Alex,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,1/24/2019,10:57:00 AM,Cash,388.96,4.761904762,19.448,5
832-51-6761,Alex,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,1/19/2019,8:29:00 PM,Ewallet,271.04,4.761904762,13.552,9.6
186-43-8965,Alex,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2/24/2019,10:10:00 AM,Credit card,95.36,4.761904762,4.768,4.1
276-75-6884,Alex,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,03-04-2019,10:05:00 AM,Cash,206.13,4.761904762,10.3065,8.7
569-76-2760,Alex,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,1/29/2019,6:15:00 PM,Credit card,88.04,4.761904762,4.402,6.6
760-53-9233,Alex,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,3/26/2019,6:37:00 PM,Credit card,123.84,4.761904762,6.192,8.5
416-17-9926,Alex,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,01-01-2019,2:42:00 PM,Credit card,742.2,4.761904762,37.11,4.3
237-44-6163,Alex,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,1/24/2019,5:43:00 PM,Cash,84.48,4.761904762,4.224,7.6
528-14-9470,Alex,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2/14/2019,2:42:00 PM,Ewallet,91.3,4.761904762,4.565,9.2
807-34-3742,Alex,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,3/26/2019,7:44:00 PM,Cash,52.38,4.761904762,2.619,5.8
288-62-1085,Alex,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,01-09-2019,1:34:00 PM,Ewallet,192.7,4.761904762,9.635,5.6
497-36-0989,Alex,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2/15/2019,3:21:00 PM,Cash,155.82,4.761904762,7.791,7.9
860-73-6466,Alex,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,03-02-2019,4:16:00 PM,Credit card,78.94,4.761904762,3.947,5
896-34-0956,Alex,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,1/26/2019,12:43:00 PM,Cash,21.32,4.761904762,1.066,5.9
804-38-3935,Alex,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,1/30/2019,11:32:00 AM,Credit card,281.34,4.761904762,14.067,5.9
585-90-0249,Alex,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,1/27/2019,6:08:00 PM,Ewallet,73.26,4.761904762,3.663,9.7
125-45-2293,Alex,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,1/19/2019,1:11:00 PM,Cash,594.6,4.761904762,29.73,4.2
843-73-4724,Alex,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,1/25/2019,11:05:00 AM,Cash,74.1,4.761904762,3.705,9.2
409-33-9708,Alex,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2/19/2019,10:12:00 AM,Ewallet,196.96,4.761904762,9.848,9.2
160-22-2687,Alex,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,1/23/2019,2:21:00 PM,Ewallet,479.75,4.761904762,23.9875,8.8
748-45-2862,Alex,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,03-07-2019,6:35:00 PM,Cash,113.24,4.761904762,5.662,8.2
316-66-3011,Alex,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,1/23/2019,12:35:00 PM,Cash,428.67,4.761904762,21.4335,5
840-76-5966,Alex,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,01-08-2019,6:06:00 PM,Ewallet,25.52,4.761904762,1.276,7.8
124-31-1458,Alex,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,01-08-2019,2:30:00 PM,Cash,238.77,4.761904762,11.9385,6.6
852-82-2749,Alex,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,01-06-2019,1:35:00 PM,Ewallet,258.36,4.761904762,12.918,9.3
873-14-6353,Alex,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,2/16/2019,10:33:00 AM,Credit card,173.74,4.761904762,8.687,7.1
166-19-2553,Alex,Yangon,Member,Male,Sports and travel,89.06,6,26.718,561.078,1/18/2019,5:26:00 PM,Cash,534.36,4.761904762,26.718,9.9
737-88-5876,Alex,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,3/19/2019,11:52:00 AM,Credit card,93.16,4.761904762,4.658,5.9
448-61-3783,Alex,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,3/21/2019,4:08:00 PM,Credit card,720.16,4.761904762,36.008,4.5
291-55-6563,Alex,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,3/30/2019,12:45:00 PM,Ewallet,206.52,4.761904762,10.326,7.5
548-48-3156,Alex,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,3/19/2019,1:37:00 PM,Cash,166.68,4.761904762,8.334,7.6
460-93-5834,Alex,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.013,1/13/2019,10:03:00 AM,Cash,319.06,4.761904762,15.953,5
325-89-4209,Alex,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,02-05-2019,7:42:00 PM,Ewallet,87.9,4.761904762,4.395,6.7
884-80-6021,Alex,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,3/23/2019,1:14:00 PM,Ewallet,734.7,4.761904762,36.735,9.5
880-46-5796,Alex,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,3/17/2019,7:53:00 PM,Ewallet,769.2,4.761904762,38.46,5.6
146-09-5432,Alex,Yangon,Member,Male,Food and beverages,35.04,9,15.768,331.128,02-09-2019,7:17:00 PM,Ewallet,315.36,4.761904762,15.768,4.6
595-94-9924,Alex,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,3/26/2019,8:21:00 PM,Credit card,138.65,4.761904762,6.9325,4.2
865-41-9075,Alex,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,1/28/2019,5:35:00 PM,Cash,80.71,4.761904762,4.0355,8.1
186-71-5196,Alex,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,3/27/2019,4:30:00 PM,Ewallet,159.08,4.761904762,7.954,6.2
453-33-6436,Alex,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,02-07-2019,10:09:00 AM,Cash,744.96,4.761904762,37.248,6.8
522-57-8364,Alex,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,431.256,1/31/2019,10:00:00 AM,Ewallet,410.72,4.761904762,20.536,7.6
459-45-2396,Alex,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2/25/2019,6:45:00 PM,Cash,298.8,4.761904762,14.94,5.8
749-81-8133,Alex,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,03-11-2019,12:04:00 PM,Cash,378.68,4.761904762,18.934,6.8
397-25-8725,Alex,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.409,1/13/2019,5:54:00 PM,Credit card,356.58,4.761904762,17.829,6.8
243-55-8457,Alex,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2/27/2019,11:40:00 AM,Ewallet,744.4,4.761904762,37.22,5.1
361-85-2571,Alex,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,3/30/2019,10:18:00 AM,Cash,447.4,4.761904762,22.37,7.4
131-70-8179,Alex,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2/17/2019,4:27:00 PM,Cash,276.27,4.761904762,13.8135,4.2
720-72-2436,Alex,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,03-02-2019,6:14:00 PM,Ewallet,266.08,4.761904762,13.304,6.9
809-69-9497,Alex,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,1/19/2019,7:30:00 PM,Ewallet,456.8,4.761904762,22.84,5.7
449-16-6770,Alex,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2/19/2019,2:53:00 PM,Credit card,253.95,4.761904762,12.6975,5.3
333-23-2632,Alex,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,3/28/2019,8:14:00 PM,Cash,70.56,4.761904762,3.528,4.2
489-82-1237,Alex,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,01-05-2019,11:51:00 AM,Credit card,657.16,4.761904762,32.858,7.3
846-10-0341,Alex,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,01-06-2019,11:51:00 AM,Cash,297.99,4.761904762,14.8995,6.8
384-59-6655,Alex,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,2/19/2019,3:07:00 PM,Cash,887.94,4.761904762,44.397,8.4
324-92-3863,Alex,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,43.869,02-05-2019,6:45:00 PM,Cash,41.78,4.761904762,2.089,9.8
593-08-5916,Alex,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,3/19/2019,3:23:00 PM,Credit card,15.5,4.761904762,0.775,7.4
558-60-5016,Alex,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,03-04-2019,3:27:00 PM,Ewallet,299.7,4.761904762,14.985,7.2
195-06-0432,Alex,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,1/13/2019,12:55:00 PM,Credit card,243.03,4.761904762,12.1515,9.3
605-03-2706,Alex,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,3/25/2019,6:02:00 PM,Cash,47.4,4.761904762,2.37,9.5
