Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
326-71-2155,Giza,Naypyitaw,Normal,Female,Sports and travel,73.95,4,14.79,310.59,02-03-2019,10:02:00 AM,Cash,295.8,4.761904762,14.79,6.1
320-32-8842,Giza,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,3/17/2019,6:58:00 PM,Cash,22.62,4.761904762,1.131,6.4
878-30-2331,Giza,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.275,572.775,03-02-2019,11:22:00 AM,Credit card,545.5,4.761904762,27.275,7.1
440-59-5691,Giza,Naypyitaw,Member,Female,Health and beauty,37.15,7,13.0025,273.0525,02-08-2019,1:12:00 PM,Credit card,260.05,4.761904762,13.0025,7.7
746-19-0921,Giza,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,22.659,02-09-2019,10:02:00 AM,Ewallet,21.58,4.761904762,1.079,7.2
233-34-0817,Giza,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.942,103.782,2/15/2019,11:21:00 AM,Cash,98.84,4.761904762,4.942,8.4
767-05-1286,Giza,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,1/23/2019,12:10:00 PM,Ewallet,502.62,4.761904762,25.131,5.4
598-47-9715,Giza,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,03-07-2019,4:54:00 PM,Ewallet,336.28,4.761904762,16.814,4.4
541-08-3113,Giza,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.388,554.148,02-02-2019,8:29:00 PM,Cash,527.76,4.761904762,26.388,8.4
246-11-3901,Giza,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2/15/2019,12:12:00 PM,Cash,328,4.761904762,16.4,6.2
493-65-6248,Giza,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388.29,01-01-2019,7:48:00 PM,Credit card,369.8,4.761904762,18.49,7
556-72-8512,Giza,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,1/30/2019,8:47:00 PM,Cash,22.96,4.761904762,1.148,4.3
148-82-2527,Giza,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,03-05-2019,1:44:00 PM,Credit card,121.2,4.761904762,6.06,8.4
556-97-7101,Giza,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,01-01-2019,3:51:00 PM,Cash,126.44,4.761904762,6.322,8.5
862-59-8517,Giza,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.512,1/27/2019,11:17:00 AM,Cash,541.44,4.761904762,27.072,6.2
573-98-8548,Giza,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,33.495,01-05-2019,12:40:00 PM,Ewallet,31.9,4.761904762,1.595,9.1
620-02-2046,Giza,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,1/27/2019,7:48:00 PM,Ewallet,138.8,4.761904762,6.94,9
602-80-9671,Giza,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,02-09-2019,5:15:00 PM,Credit card,95.7,4.761904762,4.785,5.1
503-07-0930,Giza,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,2/23/2019,7:49:00 PM,Credit card,408.73,4.761904762,20.4365,8.2
413-20-6708,Giza,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,3/18/2019,3:52:00 PM,Ewallet,51.47,4.761904762,2.5735,8.5
521-18-7827,Giza,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,1/22/2019,8:46:00 PM,Credit card,196.95,4.761904762,9.8475,8.7
600-38-9738,Giza,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,1/17/2019,3:05:00 PM,Credit card,359.6,4.761904762,17.98,4.3
451-28-5717,Giza,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,3/20/2019,11:23:00 AM,Cash,499.02,4.761904762,24.951,7.3
133-14-7229,Giza,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,132.027,01-01-2019,11:43:00 AM,Cash,125.74,4.761904762,6.287,5
236-27-1144,Giza,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,3/26/2019,10:31:00 AM,Ewallet,146.79,4.761904762,7.3395,8.4
583-41-4548,Giza,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,02-07-2019,11:36:00 AM,Ewallet,116.69,4.761904762,5.8345,7.4
358-88-9262,Giza,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,551.124,02-01-2019,6:43:00 PM,Ewallet,524.88,4.761904762,26.244,5.1
343-87-0864,Giza,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,79.674,01-03-2019,10:30:00 AM,Credit card,75.88,4.761904762,3.794,7.1
243-47-2663,Giza,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,118.251,1/28/2019,4:43:00 PM,Credit card,112.62,4.761904762,5.631,5.5
399-69-4630,Giza,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,03-07-2019,10:23:00 AM,Credit card,133.26,4.761904762,6.663,8.6
283-26-5248,Giza,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,1/30/2019,8:23:00 PM,Ewallet,985.2,4.761904762,49.26,4.5
866-99-7614,Giza,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,02-11-2019,3:42:00 PM,Credit card,892,4.761904762,44.6,4.4
718-57-9773,Giza,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,02-03-2019,4:40:00 PM,Credit card,493.3,4.761904762,24.665,9.4
408-26-9866,Giza,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,03-02-2019,4:42:00 PM,Ewallet,517.86,4.761904762,25.893,4.1
592-34-6155,Giza,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,1/14/2019,2:43:00 PM,Ewallet,127.08,4.761904762,6.354,6.2
390-31-6381,Giza,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,01-07-2019,12:37:00 PM,Cash,81.66,4.761904762,4.083,7.3
339-18-7061,Giza,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2/13/2019,3:06:00 PM,Credit card,185.96,4.761904762,9.298,8
379-17-6588,Giza,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,3/14/2019,11:07:00 AM,Cash,596.1,4.761904762,29.805,5.3
302-15-2162,Giza,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,03-03-2019,10:54:00 AM,Credit card,279.18,4.761904762,13.959,4.3
788-07-8452,Giza,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,1/27/2019,5:38:00 PM,Ewallet,169.68,4.761904762,8.484,9.4
123-35-4896,Giza,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2/17/2019,7:11:00 PM,Ewallet,419.94,4.761904762,20.997,5.3
258-69-7810,Giza,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,1/26/2019,6:53:00 PM,Cash,184.25,4.761904762,9.2125,9.2
219-61-4139,Giza,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,1/23/2019,5:16:00 PM,Ewallet,83.08,4.761904762,4.154,6.4
881-41-7302,Giza,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,1/26/2019,10:06:00 AM,Credit card,64.99,4.761904762,3.2495,4.5
373-09-4567,Giza,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,3/14/2019,8:35:00 PM,Ewallet,775.6,4.761904762,38.78,6.9
484-22-8230,Giza,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,01-08-2019,8:08:00 PM,Cash,363.23,4.761904762,18.1615,4.5
544-32-5024,Giza,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,3/28/2019,7:16:00 PM,Credit card,199.16,4.761904762,9.958,6.4
277-35-5865,Giza,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,03-09-2019,11:23:00 AM,Cash,890.73,4.761904762,44.5365,6.7
284-54-4231,Giza,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,1/19/2019,4:08:00 PM,Credit card,80.93,4.761904762,4.0465,9
840-19-2096,Giza,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,3/14/2019,6:10:00 PM,Ewallet,439.55,4.761904762,21.9775,4.4
641-96-3695,Giza,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,02-07-2019,5:55:00 PM,Ewallet,260.76,4.761904762,13.038,8.5
318-81-2368,Giza,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,3/19/2019,12:16:00 PM,Cash,46.2,4.761904762,2.31,6.3
155-45-3814,Giza,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,3/19/2019,3:29:00 PM,Ewallet,708.4,4.761904762,35.42,4.7
131-15-8856,Giza,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,3/30/2019,7:26:00 PM,Credit card,580.16,4.761904762,29.008,4
273-84-2164,Giza,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2/16/2019,3:53:00 PM,Ewallet,60.25,4.761904762,3.0125,5.5
778-89-7974,Giza,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,3/30/2019,2:58:00 PM,Cash,421.26,4.761904762,21.063,7.4
859-71-0933,Giza,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,1/16/2019,3:10:00 PM,Cash,30.98,4.761904762,1.549,6.3
740-11-5257,Giza,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2/24/2019,4:44:00 PM,Cash,247.4,4.761904762,12.37,7.1
250-81-7186,Giza,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2/27/2019,10:23:00 AM,Credit card,99.69,4.761904762,4.9845,8
842-29-4695,Giza,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,1/16/2019,12:07:00 PM,Credit card,119.98,4.761904762,5.999,7.9
641-51-2661,Giza,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,02-12-2019,2:45:00 PM,Credit card,871,4.761904762,43.55,9.9
714-02-3114,Giza,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2/21/2019,11:39:00 AM,Cash,197.6,4.761904762,9.88,7.7
408-66-6712,Giza,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,2/16/2019,2:19:00 PM,Ewallet,286.26,4.761904762,14.313,4.4
556-41-6224,Giza,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2/15/2019,5:10:00 PM,Credit card,269.12,4.761904762,13.456,9.3
648-94-3045,Giza,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,02-07-2019,2:27:00 PM,Ewallet,589.5,4.761904762,29.475,8.1
370-96-0655,Giza,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,01-09-2019,1:46:00 PM,Ewallet,295.92,4.761904762,14.796,7.1
173-57-2300,Giza,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,3/13/2019,12:51:00 PM,Cash,145.76,4.761904762,7.288,6.1
394-55-6384,Giza,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,1/25/2019,1:38:00 PM,Cash,631.71,4.761904762,31.5855,6.7
266-20-6657,Giza,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,03-12-2019,7:39:00 PM,Ewallet,385.28,4.761904762,19.264,5.2
196-01-2849,Giza,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,02-10-2019,1:56:00 PM,Cash,513.66,4.761904762,25.683,9.5
372-62-5264,Giza,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,1/16/2019,2:42:00 PM,Cash,473.4,4.761904762,23.67,7.6
751-41-9720,Giza,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,01-12-2019,4:18:00 PM,Ewallet,975,4.761904762,48.75,8
626-43-7888,Giza,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,02-07-2019,12:23:00 PM,Ewallet,483.28,4.761904762,24.164,9.6
162-65-8559,Giza,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.429,1/21/2019,8:13:00 PM,Cash,68.98,4.761904762,3.449,4.8
760-27-5490,Giza,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,1/20/2019,8:37:00 PM,Ewallet,124.96,4.761904762,6.248,9.1
728-88-7867,Giza,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,3/19/2019,3:52:00 PM,Ewallet,302.12,4.761904762,15.106,8.3
183-21-3799,Giza,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,2/19/2019,3:14:00 PM,Ewallet,698.67,4.761904762,34.9335,7.2
268-20-3585,Giza,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,02-04-2019,12:50:00 PM,Ewallet,124.65,4.761904762,6.2325,6
735-32-9839,Giza,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,1/31/2019,10:36:00 AM,Ewallet,789.6,4.761904762,39.48,8.5
678-79-0726,Giza,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,1/18/2019,3:28:00 PM,Cash,815.67,4.761904762,40.7835,5.1
592-46-1692,Giza,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,01-11-2019,8:10:00 PM,Cash,257.39,4.761904762,12.8695,7.4
149-14-0304,Giza,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,02-06-2019,2:24:00 PM,Cash,228,4.761904762,11.4,6.6
442-44-6497,Giza,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,01-08-2019,11:42:00 AM,Credit card,166.71,4.761904762,8.3355,5.9
210-74-9613,Giza,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,3/16/2019,3:33:00 PM,Ewallet,389.04,4.761904762,19.452,6.8
607-65-2441,Giza,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,03-10-2019,12:39:00 PM,Credit card,819.5,4.761904762,40.975,6
386-27-7606,Giza,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,3/23/2019,3:59:00 PM,Credit card,568.4,4.761904762,28.42,8.1
137-63-5492,Giza,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,1/29/2019,2:26:00 PM,Ewallet,587.6,4.761904762,29.38,9
733-29-1227,Giza,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,3/23/2019,12:41:00 PM,Cash,389.27,4.761904762,19.4635,8.5
451-73-2711,Giza,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,1/14/2019,3:20:00 PM,Ewallet,84.83,4.761904762,4.2415,8.8
345-68-9016,Giza,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,266.028,01-02-2019,4:19:00 PM,Credit card,253.36,4.761904762,12.668,5.6
390-17-5806,Giza,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,02-02-2019,4:33:00 PM,Cash,38.42,4.761904762,1.921,8.6
664-14-2882,Giza,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,1/30/2019,2:43:00 PM,Credit card,52.65,4.761904762,2.6325,5.8
314-23-4520,Giza,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,1/15/2019,8:44:00 PM,Cash,568.61,4.761904762,28.4305,9
288-38-3758,Giza,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,1/25/2019,6:30:00 PM,Ewallet,254.61,4.761904762,12.7305,7.4
801-88-0346,Giza,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,01-05-2019,8:30:00 PM,Credit card,228.18,4.761904762,11.409,9.8
759-98-4285,Giza,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2/27/2019,7:01:00 PM,Credit card,601.09,4.761904762,30.0545,8
201-63-8275,Giza,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,2/17/2019,4:50:00 PM,Ewallet,475.93,4.761904762,23.7965,5.7
471-06-8611,Giza,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.041,02-06-2019,10:22:00 AM,Credit card,52.42,4.761904762,2.621,6.3
200-16-5952,Giza,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,1/17/2019,4:46:00 PM,Cash,131.3,4.761904762,6.565,6
102-77-2261,Giza,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,03-05-2019,6:02:00 PM,Credit card,457.17,4.761904762,22.8585,4.2
102-06-2002,Giza,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,3/20/2019,5:52:00 PM,Cash,126.25,4.761904762,6.3125,6.1
629-42-4133,Giza,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2/19/2019,7:24:00 PM,Cash,174.4,4.761904762,8.72,8.3
468-99-7231,Giza,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,03-03-2019,5:36:00 PM,Cash,352.08,4.761904762,17.604,8.8
516-77-6464,Giza,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2/24/2019,1:08:00 PM,Ewallet,50.8,4.761904762,2.54,4.1
886-77-9084,Giza,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2/19/2019,11:33:00 AM,Ewallet,575.12,4.761904762,28.756,5.5
790-38-4466,Giza,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,1/23/2019,10:18:00 AM,Credit card,54.95,4.761904762,2.7475,9.3
704-10-4056,Giza,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,1/14/2019,10:55:00 AM,Credit card,181.41,4.761904762,9.0705,5.6
400-80-4065,Giza,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2/15/2019,8:21:00 PM,Credit card,274.2,4.761904762,13.71,9.2
443-60-9639,Giza,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,1/24/2019,1:24:00 PM,Cash,60.87,4.761904762,3.0435,5.5
401-09-4232,Giza,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,02-11-2019,6:38:00 PM,Ewallet,433.45,4.761904762,21.6725,9.4
324-41-6833,Giza,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,03-03-2019,7:30:00 PM,Ewallet,241.6,4.761904762,12.08,5.1
474-33-8305,Giza,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,3/23/2019,1:23:00 PM,Ewallet,471.73,4.761904762,23.5865,6.9
189-55-2313,Giza,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,1/31/2019,10:33:00 AM,Ewallet,621.8,4.761904762,31.09,6
815-04-6282,Giza,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,02-08-2019,12:52:00 PM,Credit card,324.85,4.761904762,16.2425,6.5
477-59-2456,Giza,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,1/23/2019,11:15:00 AM,Cash,318.08,4.761904762,15.904,9.2
784-21-9238,Giza,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,02-07-2019,2:15:00 PM,Cash,10.17,4.761904762,0.5085,5.9
538-22-0304,Giza,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,3/24/2019,6:27:00 PM,Cash,649.5,4.761904762,32.475,5.2
660-29-7083,Giza,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,1/15/2019,3:01:00 PM,Cash,558.7,4.761904762,27.935,5.8
271-77-8740,Giza,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,01-01-2019,11:40:00 AM,Ewallet,175.32,4.761904762,8.766,5
549-23-9016,Giza,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,2/13/2019,6:15:00 PM,Credit card,29.74,4.761904762,1.487,8.9
862-29-5914,Giza,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,1/30/2019,5:08:00 PM,Credit card,22.38,4.761904762,1.119,8.6
845-94-6841,Giza,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,01-08-2019,7:38:00 PM,Cash,655.92,4.761904762,32.796,4
658-66-3967,Giza,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,1/14/2019,3:42:00 PM,Ewallet,372.33,4.761904762,18.6165,5
848-95-6252,Giza,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2/20/2019,1:24:00 PM,Ewallet,86.27,4.761904762,4.3135,7
176-78-1170,Giza,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,1/26/2019,3:11:00 PM,Ewallet,101.43,4.761904762,5.0715,7.3
101-81-4070,Giza,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,1/17/2019,12:36:00 PM,Ewallet,125.64,4.761904762,6.282,4.9
631-34-1880,Giza,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,01-08-2019,7:09:00 PM,Credit card,72.93,4.761904762,3.6465,4.3
584-66-4073,Giza,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,3/13/2019,3:45:00 PM,Ewallet,56.5,4.761904762,2.825,9.6
154-87-7367,Giza,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,3/15/2019,2:04:00 PM,Ewallet,522.08,4.761904762,26.104,6.3
885-56-0389,Giza,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,02-12-2019,5:49:00 PM,Cash,52.35,4.761904762,2.6175,4
115-38-7388,Giza,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,3/30/2019,12:51:00 PM,Credit card,81.44,4.761904762,4.072,9.5
137-74-8729,Giza,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,3/13/2019,12:47:00 PM,Ewallet,97.52,4.761904762,4.876,6.8
389-70-2397,Giza,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2/21/2019,10:26:00 AM,Cash,418.3,4.761904762,20.915,7.2
607-76-6216,Giza,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,03-02-2019,4:35:00 PM,Credit card,462.45,4.761904762,23.1225,8.6
781-84-8059,Giza,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,1/18/2019,4:23:00 PM,Ewallet,425.18,4.761904762,21.259,5
409-49-6995,Giza,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,02-05-2019,10:17:00 AM,Cash,283.62,4.761904762,14.181,8.8
725-54-0677,Giza,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,03-02-2019,1:50:00 PM,Cash,599.2,4.761904762,29.96,5.3
377-79-7592,Giza,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,423.738,1/14/2019,2:00:00 PM,Credit card,403.56,4.761904762,20.178,7.5
545-07-8534,Giza,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2/14/2019,12:42:00 PM,Ewallet,116.64,4.761904762,5.832,6
118-62-1812,Giza,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,3/24/2019,5:56:00 PM,Cash,313.52,4.761904762,15.676,7.9
450-42-3339,Giza,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,888.405,02-09-2019,6:58:00 PM,Credit card,846.1,4.761904762,42.305,8.8
151-27-8496,Giza,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,1/19/2019,11:43:00 AM,Ewallet,224.52,4.761904762,11.226,8.6
717-96-4189,Giza,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,02-02-2019,12:40:00 PM,Cash,212.94,4.761904762,10.647,4.1
722-13-2115,Giza,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,3/14/2019,3:36:00 PM,Credit card,42.85,4.761904762,2.1425,9.3
246-55-6923,Giza,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,03-10-2019,3:06:00 PM,Credit card,322.11,4.761904762,16.1055,5.1
838-02-1821,Giza,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2/22/2019,12:10:00 PM,Credit card,25.46,4.761904762,1.273,5.2
887-42-0517,Giza,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.079,01-10-2019,10:31:00 AM,Credit card,581.98,4.761904762,29.099,6.6
457-12-0244,Giza,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,3/14/2019,1:49:00 PM,Ewallet,211.32,4.761904762,10.566,6.5
756-93-1854,Giza,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.035,02-02-2019,2:05:00 PM,Credit card,166.7,4.761904762,8.335,9.5
458-10-8612,Giza,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.988,1/20/2019,12:27:00 PM,Ewallet,448.56,4.761904762,22.428,7.6
235-06-8510,Giza,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,1/24/2019,8:59:00 PM,Ewallet,257.16,4.761904762,12.858,5.1
433-08-7822,Giza,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,01-05-2019,7:48:00 PM,Ewallet,552.23,4.761904762,27.6115,7.5
500-02-2261,Giza,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,3/21/2019,5:04:00 PM,Ewallet,343.74,4.761904762,17.187,5.9
702-83-5291,Giza,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,3/27/2019,10:43:00 AM,Cash,898.38,4.761904762,44.919,6.6
859-97-6048,Giza,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,3/26/2019,2:13:00 PM,Credit card,168.5,4.761904762,8.425,5.3
373-88-1424,Giza,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,02-06-2019,6:44:00 PM,Ewallet,179.05,4.761904762,8.9525,7.9
784-08-0310,Giza,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,1/13/2019,1:58:00 PM,Cash,84.16,4.761904762,4.208,7.6
577-34-7579,Giza,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,01-10-2019,5:16:00 PM,Cash,454.41,4.761904762,22.7205,5.4
867-47-1948,Giza,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,01-09-2019,12:07:00 PM,Cash,158,4.761904762,7.9,7.8
256-58-3609,Giza,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,3/18/2019,3:29:00 PM,Cash,91.98,4.761904762,4.599,9.8
